Year,Week,Team,PlayerName,PlayerID,Position,Points,Status,SnapsPlayed,KTC
2024,5,emanueljd3,KIRK COUSINS,1166,QB,76.9,Played,87.0,2265
2024,5,emanueljd3,AUDRIC ESTIME,11579,RB,0,Did Not Play,0,2235
2024,5,lamjohnson56,AJ DILLON,6828,RB,0,Did Not Play,0,1187
2024,5,lamjohnson56,MAC JONES,7527,QB,0,Did Not Play,0,1543
2024,5,lamjohnson56,ZAMIR WHITE,8139,RB,0,Did Not Play,0,1213
2024,5,lamjohnson56,LUKE SCHOONMAKER,10871,TE,2.6,Played,20.0,1697
2024,5,lamjohnson56,SAM HOWELL,8162,QB,0,Did Not Play,0,1682
2024,5,lamjohnson56,ADONAI MITCHELL,11625,WR,14.8,Played,19.0,2787
2024,5,lamjohnson56,SPENCER RATTLER,11562,QB,0,Did Not Play,0,1875
2024,5,lamjohnson56,ROMEO DOUBS,8121,WR,0,Did Not Play,0,2679
2024,5,lamjohnson56,DAMEON PIERCE,8129,RB,0,Did Not Play,0,1388
2024,5,lamjohnson56,JARED WILEY,11595,TE,0,Played,18.0,1102
2024,5,lamjohnson56,COOPER KUPP,4039,WR,0,Did Not Play,0,2941
2024,5,lamjohnson56,DEVONTA SMITH,7525,WR,0,Did Not Play,0,5268
2024,5,lamjohnson56,RASHEE RICE,10229,WR,0,Did Not Play,0,5411
2024,5,lamjohnson56,OLAMIDE ZACCHEAUS,6271,WR,3.0,Played,34.0,1176
2024,5,lamjohnson56,TONY POLLARD,5967,RB,0,Did Not Play,0,2980
2024,5,lamjohnson56,BEN SINNOTT,11596,TE,0,Played,24.0,2647
2024,5,lamjohnson56,DAVANTE ADAMS,2133,WR,0,Did Not Play,0,3635
2024,5,lamjohnson56,ZACH ERTZ,1339,TE,5.0,Played,38.0,1836
2024,5,lamjohnson56,ANDY DALTON,829,QB,10.200000000000001,Played,51.0,697
2024,5,Team 9,DAVID NJOKU,4033,TE,3.8000000000000003,Played,26.0,3378
2024,5,Team 9,DEUCE VAUGHN,9505,RB,0,Did Not Play,0,1062
2024,5,Team 9,BUB MEANS,11748,WR,0,Played,1.0,1261
2024,5,Team 9,BO MELTON,8204,WR,3.4000000000000004,Played,29.0,1085
2024,5,Team 9,RASHEEN ALI,11570,RB,0,Did Not Play,0,1088
2024,5,Team 9,RUSSELL WILSON,1234,QB,0,Did Not Play,0,2425
2024,5,Team 9,ADAM THIELEN,1689,WR,0,Did Not Play,0,1750
2024,5,Team 9,MALACHI CORLEY,11617,WR,0,Did Not Play,0,1632
2024,5,Team 9,LILJORDAN HUMPHREY,5938,WR,11.600000000000001,Played,40.0,733
2024,5,Team 9,TYLER BADIE,8208,RB,0,Did Not Play,0,908
2024,5,Team 9,LUKE MCCAFFREY,11650,WR,6.800000000000001,Played,44.0,1949
2024,5,Team 9,WILL LEVIS,9999,QB,0,Did Not Play,0,1849
2024,5,Team 9,SEAN TUCKER,9506,RB,0,Played,0,1985
2024,5,Team 9,HENDON HOOKER,9998,QB,0,Did Not Play,0,1136
2024,5,Team 9,LADD MCCONKEY,11635,WR,0,Did Not Play,0,6371
2024,5,Team 9,ELIJAH MITCHELL,7561,RB,0,Did Not Play,0,1689
2024,5,Team 9,RONDALE MOORE,7601,WR,0,Did Not Play,0,1512
2024,5,Team 9,DYLAN LAUBE,11574,RB,0,Played,0,968
2024,5,connerstafford11,JONATHAN TAYLOR,6813,RB,0,Did Not Play,0,5503
2024,5,connerstafford11,JAYLEN WRIGHT,11643,RB,17.2,Played,25.0,2675
2024,5,connerstafford11,ANTOINE WINFIELD,6888,DB,0,Did Not Play,0,
2024,5,connerstafford11,GREG DORTCH,5970,WR,2.4000000000000004,Played,24.0,1419
2024,5,connerstafford11,EMANUEL WILSON,11435,RB,4.000000000000001,Played,15.0,1325
2024,5,connerstafford11,ROSCHON JOHNSON,10235,RB,17.0,Played,23.0,1890
2024,5,connerstafford11,JOE MIXON,4018,RB,0,Did Not Play,0,3831
2024,5,connerstafford11,TANK BIGSBY,9225,RB,41.800000000000004,Played,23.0,2951
2024,5,connerstafford11,KENDRICK BOURNE,4454,WR,2.2,Played,16.0,1226
2024,5,connerstafford11,GABRIEL DAVIS,6943,WR,6.6000000000000005,Played,45.0,1820
2024,5,connerstafford11,HOLLYWOOD BROWN,5848,WR,0,Did Not Play,0,
2024,5,connerstafford11,RAHEEM MOSTERT,2749,RB,21.6,Played,44.0,1056
2024,5,connerstafford11,DALLAS GOEDERT,5022,TE,0,Did Not Play,0,2625
2024,5,connerstafford11,RICKY PEARSALL,11638,WR,0,Did Not Play,0,4079
2024,5,connerstafford11,NICK CHUBB,4988,RB,0,Did Not Play,0,1947
2024,5,connerstafford11,DEMARCUS ROBINSON,3286,WR,14.600000000000001,Played,76.0,1127
2024,5,connerstafford11,JALEN HURTS,6904,QB,0,Did Not Play,0,8126
2024,5,connerstafford11,CLYDE EDWARDS HELAIRE,6820,RB,0,Did Not Play,0,830
2024,5,connerstafford11,KIMANI VIDAL,11647,RB,0,Did Not Play,0,1694
2024,6,tmjones212,JJ MCCARTHY,11565,QB,0,Did Not Play,0,5493
2024,6,tmjones212,WILL SHIPLEY,11577,RB,0,Played,0,1759
2024,6,tmjones212,XAVIER WORTHY,11624,WR,0,Did Not Play,0,4790
2024,6,tmjones212,XAVIER LEGETTE,11626,WR,13.600000000000001,Played,51.0,2941
2024,6,tmjones212,JUJU SMITH SCHUSTER,4040,WR,0,Did Not Play,0,1138
2024,6,tmjones212,TUA TAGOVAILOA,6768,QB,0,Did Not Play,0,4240
2024,6,tmjones212,JERRY JEUDY,6783,WR,8.0,Played,52.0,3861
2024,6,tmjones212,PAT FREIERMUTH,7600,TE,5.2,Played,58.0,2807
2024,6,tmjones212,KHALIL SHAKIR,8134,WR,5.800000000000001,Played,26.0,3726
2024,6,tmjones212,TREYLON BURKS,8135,WR,3.0,Played,9.0,1419
2024,6,tmjones212,CHRISTIAN WATSON,8167,WR,22.6,Played,44.0,2660
2024,6,tmjones212,ZACH CHARBONNET,9753,RB,8.0,Played,24.0,3434
2024,6,tmjones212,JORDAN ADDISON,9756,WR,0,Did Not Play,0,4839
2024,6,tmjones212,KENDRE MILLER,9757,RB,0,Did Not Play,0,2320
2024,6,BaoDown,DRAKE MAYE,11564,QB,38.9,Played,66.0,6760
2024,6,BaoDown,THEO JOHNSON,11597,TE,9.0,Played,70.0,2179
2024,6,BaoDown,ROMAN WILSON,11630,WR,0,Played,5.0,1982
2024,6,BaoDown,DEANDRE HOPKINS,1426,WR,14.8,Played,41.0,1786
2024,6,BaoDown,DEREK CARR,2028,QB,0,Did Not Play,0,2177
2024,6,BaoDown,MIKE WILLIAMS,4068,WR,1.0,Played,32.0,1388
2024,6,BaoDown,MATTHEW STAFFORD,421,QB,0,Did Not Play,0,3093
2024,6,BaoDown,MARK ANDREWS,5012,TE,22.200000000000003,Played,34.0,3275
2024,6,BaoDown,FOYESADE OLUOKUN,5332,LB,0,Did Not Play,0,
2024,6,BaoDown,JAKOBI MEYERS,5947,WR,0,Did Not Play,0,3209
2024,6,BaoDown,CADE OTTON,8111,TE,13.0,Played,62.0,2824
2024,6,BaoDown,ISAIAH LIKELY,8131,TE,7.4,Played,46.0,3392
2024,6,BaoDown,TY CHANDLER,8230,RB,0,Did Not Play,0,1121
2024,6,BaoDown,JAQUAN BRISKER,8323,DB,0,Did Not Play,0,
2024,6,BaoDown,DEVON ACHANE,9226,RB,0,Did Not Play,0,5982
2024,6,BaoDown,AARON RODGERS,96,QB,37.400000000000006,Played,63.0,1658
2024,6,EBao,TRE TUCKER,10213,WR,1.0,Played,60.0,1847
2024,6,EBao,XAVIER HUTCHINSON,10218,WR,0,Played,33.0,1396
2024,6,EBao,BO NIX,11563,QB,41.800000000000004,Played,55.0,6532
2024,6,EBao,BLAKE CORUM,11586,RB,0,Did Not Play,0,2785
2024,6,EBao,JALYNN POLK,11619,WR,1.8,Played,43.0,2066
2024,6,EBao,JERMAINE BURTON,11640,WR,0,Did Not Play,0,1623
2024,6,EBao,TY JOHNSON,6039,RB,6.800000000000001,Played,25.0,1400
2024,6,EBao,DEVIN SINGLETARY,6130,RB,0,Did Not Play,0,1627
2024,6,EBao,TREVOR LAWRENCE,7523,QB,35.800000000000004,Played,59.0,5590
2024,6,EBao,KYLE PITTS,7553,TE,17.0,Played,45.0,3387
2024,6,EBao,NICO COLLINS,7569,WR,0,Did Not Play,0,6577
2024,6,EBao,JAVONTE WILLIAMS,7588,RB,6.200000000000001,Played,37.0,2644
2024,6,EBao,RACHAAD WHITE,8136,RB,0,Did Not Play,0,2786
2024,6,EBao,KYREN WILLIAMS,8150,RB,0,Did Not Play,0,5285
2024,6,EBao,TYLER GOODSON,8207,RB,17.0,Played,27.0,1028
2024,6,EBao,JAYLEN WARREN,8228,RB,6.6000000000000005,Played,25.0,3098
2024,6,Halteclere,ERIC GRAY,10223,RB,2.6,Played,14.0,866
2024,6,Halteclere,IVAN PACE,11086,LB,0,Did Not Play,0,
2024,6,Halteclere,JONATHON BROOKS,11583,RB,0,Did Not Play,0,2902
2024,6,Halteclere,TREY BENSON,11589,RB,5.2,Played,11.0,3364
2024,6,Halteclere,JALEN MCMILLAN,11618,WR,0,Played,14.0,3098
2024,6,Halteclere,BRENDEN RICE,11621,WR,0,Did Not Play,0,1171
2024,6,Halteclere,MALIK NABERS,11632,WR,0,Did Not Play,0,8575
2024,6,Halteclere,ISAAC GUERENDO,11651,RB,19.8,Played,17.0,2739
2024,6,Halteclere,DEVAUGHN VELE,11834,WR,19.6,Played,34.0,1633
2024,6,Halteclere,EVAN ENGRAM,4066,TE,29.400000000000002,Played,38.0,2895
2024,6,Halteclere,TJ WATT,4070,LB,0,Did Not Play,0,
2024,6,Halteclere,ZACH WILSON,7538,QB,0,Did Not Play,0,1481
2024,6,Halteclere,ELIJAH MOORE,7596,WR,1.6,Played,38.0,1858
2024,6,Halteclere,JAHAN DOTSON,8119,WR,5.6,Played,22.0,1685
2024,6,androooooo,ANDREI IOSIVAS,10226,WR,9.2,Played,35.0,2093
2024,6,androooooo,AT PERRY,10863,WR,0,Did Not Play,0,980
2024,6,androooooo,MARSHAWN LLOYD,11581,RB,0,Did Not Play,0,2379
2024,6,androooooo,JACOB COWING,11616,WR,0,Played,1.0,1388
2024,6,androooooo,TROY FRANKLIN,11627,WR,15.2,Played,36.0,2430
2024,6,androooooo,KEON COLEMAN,11637,WR,8.2,Played,44.0,3696
2024,6,androooooo,ODELL BECKHAM,2078,WR,0,Did Not Play,0,
2024,6,androooooo,ERIC KENDRICKS,2350,LB,0,Did Not Play,0,
2024,6,androooooo,KAREEM HUNT,4098,RB,0,Did Not Play,0,1725
2024,6,androooooo,SAM DARNOLD,4943,QB,0,Did Not Play,0,4067
2024,6,androooooo,COURTLAND SUTTON,5045,WR,20.6,Played,47.0,3437
2024,6,androooooo,TJ HOCKENSON,5844,TE,0,Did Not Play,0,4198
2024,6,androooooo,RICO DOWDLE,7021,RB,16.0,Played,19.0,2297
2024,6,androooooo,JOHN METCHIE,8147,WR,0,Played,25.0,1706
2024,6,androooooo,RASHID SHAHEED,8676,WR,11.600000000000001,Played,57.0,2903
2024,6,androooooo,MIKE MAYER,9482,TE,0,Did Not Play,0,2264
2024,6,androooooo,KEATON MITCHELL,9511,RB,0,Did Not Play,0,2041
2024,6,ShadyCommish88,RAY DAVIS,11575,RB,36.400000000000006,Played,40.0,2644
2024,6,ShadyCommish88,RYAN FLOURNOY,11783,WR,0.40000000000000036,Played,2.0,684
2024,6,ShadyCommish88,QUENTIN JOHNSTON,9754,WR,7.4,Played,32.0,2771
2024,6,ShadyCommish88,JALEN COKER,11646,WR,9.0,Played,43.0,2719
2024,6,ShadyCommish88,AIDAN OCONNELL,10866,QB,25.700000000000003,Played,63.0,1373
2024,6,ShadyCommish88,ANTHONY RICHARDSON,9229,QB,0,Did Not Play,0,3642
2024,6,ShadyCommish88,MIKE PENIX,11559,QB,0,Did Not Play,0,5398
2024,6,ShadyCommish88,JEROME FORD,8143,RB,2.8000000000000003,Played,4.0,2370
2024,6,ShadyCommish88,BRAELON ALLEN,11576,RB,1.6,Played,12.0,3010
2024,6,ShadyCommish88,TUCKER KRAFT,9484,TE,5.0,Played,60.0,3374
2024,6,ShadyCommish88,BRYCE YOUNG,9228,QB,0,Did Not Play,0,4896
2024,6,ShadyCommish88,DEMARIO DOUGLAS,9501,WR,30.400000000000002,Played,41.0,2398
2024,6,ShadyCommish88,JORDAN TRAVIS,11567,QB,0,Did Not Play,0,1085
2024,6,ShadyCommish88,ISIAH PACHECO,8205,RB,0,Did Not Play,0,3073
2024,6,ShadyCommish88,ERICK ALL,11592,TE,4.0,Played,23.0,1717
2024,6,ShadyCommish88,BRIAN ROBINSON,8154,RB,0,Did Not Play,0,3215
2024,6,ShadyCommish88,BRANDIN COOKS,2197,WR,0,Did Not Play,0,1216
2024,6,ShadyCommish88,MALIK WASHINGTON,11610,WR,0,Did Not Play,0,1859
2024,6,emanueljd3,NOAH BROWN,4234,WR,15.600000000000001,Played,38.0,1234
2024,6,emanueljd3,QUENTIN LAKE,8330,DB,0,Did Not Play,0,
2024,6,emanueljd3,JATAVION SANDERS,11600,TE,14.8,Played,48.0,2616
2024,6,emanueljd3,JUSTIN JEFFERSON,6794,WR,0,Did Not Play,0,9649
2024,6,emanueljd3,FRANK GORE,11573,RB,0,Did Not Play,0,1059
2024,6,emanueljd3,DJ CHARK,4951,WR,0,Did Not Play,0,838
2024,6,emanueljd3,JAVON BAKER,11645,WR,0,Did Not Play,0,1672
2024,6,emanueljd3,RHAMONDRE STEVENSON,7611,RB,0,Did Not Play,0,2688
2024,6,emanueljd3,AINIAS SMITH,11615,WR,0,Did Not Play,0,821
2024,6,emanueljd3,RASHOD BATEMAN,7571,WR,18.200000000000003,Played,47.0,2754
2024,6,emanueljd3,ALEC PIERCE,8142,WR,0,Played,62.0,2353
2024,6,emanueljd3,ALEX SINGLETON,2617,LB,0,Did Not Play,0,
2024,6,emanueljd3,CHRISTIAN MCCAFFREY,4034,RB,0,Did Not Play,0,4745
2024,6,emanueljd3,CALVIN RIDLEY,4981,WR,1.8,Played,48.0,2952
2024,6,emanueljd3,PUKA NACUA,9493,WR,0,Did Not Play,0,7385
2024,6,emanueljd3,TUTU ATWELL,7562,WR,0,Did Not Play,0,1751
2024,6,emanueljd3,TYREEK HILL,3321,WR,0,Did Not Play,0,3968
2024,6,emanueljd3,BAKER MAYFIELD,4892,QB,53.3,Played,77.0,5434
2024,6,emanueljd3,YOUNGHOE KOO,4666,K,0,Did Not Play,0,
2024,6,emanueljd3,JAMES COOK,8138,RB,0,Did Not Play,0,4860
2024,6,emanueljd3,AUDRIC ESTIME,11579,RB,2.6,Played,2.0,2235
2024,6,lamjohnson56,AJ DILLON,6828,RB,0,Did Not Play,0,1187
2024,6,lamjohnson56,MAC JONES,7527,QB,0.6000000000000001,Played,3.0,1543
2024,6,lamjohnson56,LUKE SCHOONMAKER,10871,TE,0,Played,21.0,1697
2024,6,lamjohnson56,SAM HOWELL,8162,QB,0,Did Not Play,0,1682
2024,6,lamjohnson56,ADONAI MITCHELL,11625,WR,3.8,Played,15.0,2787
2024,6,lamjohnson56,SPENCER RATTLER,11562,QB,27.700000000000003,Played,70.0,1875
2024,6,lamjohnson56,AARON JONES,4199,RB,0,Did Not Play,0,3028
2024,6,lamjohnson56,DAMEON PIERCE,8129,RB,23.400000000000002,Played,18.0,1388
2024,6,lamjohnson56,JARED WILEY,11595,TE,0,Did Not Play,0,1102
2024,6,lamjohnson56,COOPER KUPP,4039,WR,0,Did Not Play,0,2941
2024,6,lamjohnson56,RASHEE RICE,10229,WR,0,Did Not Play,0,5411
2024,6,lamjohnson56,BEN SINNOTT,11596,TE,0,Played,11.0,2647
2024,6,lamjohnson56,TYLER HUNTLEY,7083,QB,0,Did Not Play,0,854
2024,6,lamjohnson56,DAVANTE ADAMS,2133,WR,0,Did Not Play,0,3635
2024,6,lamjohnson56,PATRICK MAHOMES,4046,QB,0,Did Not Play,0,7194
2024,6,lamjohnson56,ZACH ERTZ,1339,TE,17.6,Played,47.0,1836
2024,6,lamjohnson56,JAYLEN WADDLE,7526,WR,0,Did Not Play,0,4627
2024,6,lamjohnson56,HARRISON BUTKER,4227,K,0,Did Not Play,0,
2024,6,Team 9,DEUCE VAUGHN,9505,RB,0,Did Not Play,0,1062
2024,6,Team 9,BUB MEANS,11748,WR,20.0,Played,50.0,1261
2024,6,Team 9,BO MELTON,8204,WR,7.6000000000000005,Played,27.0,1085
2024,6,Team 9,JORDAN WHITTINGTON,11623,WR,0,Did Not Play,0,1938
2024,6,Team 9,RASHEEN ALI,11570,RB,0,Played,0,1088
2024,6,Team 9,LUKE MUSGRAVE,9481,TE,0,Did Not Play,0,2251
2024,6,Team 9,RUSSELL WILSON,1234,QB,0,Did Not Play,0,2425
2024,6,Team 9,ADAM THIELEN,1689,WR,0,Did Not Play,0,1750
2024,6,Team 9,MALACHI CORLEY,11617,WR,0,Did Not Play,0,1632
2024,6,Team 9,TYLER BADIE,8208,RB,0,Did Not Play,0,908
2024,6,Team 9,LUKE MCCAFFREY,11650,WR,2.0,Played,22.0,1949
2024,6,Team 9,WILL LEVIS,9999,QB,14.5,Played,58.0,1849
2024,6,Team 9,SEAN TUCKER,9506,RB,56.400000000000006,Played,29.0,1985
2024,6,Team 9,HENDON HOOKER,9998,QB,1.7000000000000002,Played,11.0,1136
2024,6,Team 9,LADD MCCONKEY,11635,WR,12.6,Played,49.0,6371
2024,6,Team 9,ELIJAH MITCHELL,7561,RB,0,Did Not Play,0,1689
2024,6,Team 9,RONDALE MOORE,7601,WR,0,Did Not Play,0,1512
2024,6,Team 9,DYLAN LAUBE,11574,RB,-4.0,Played,1.0,968
2024,6,connerstafford11,ROSCHON JOHNSON,10235,RB,9.6,Played,18.0,1890
2024,6,connerstafford11,EMANUEL WILSON,11435,RB,15.600000000000001,Played,23.0,1325
2024,6,connerstafford11,RICKY PEARSALL,11638,WR,0,Did Not Play,0,4079
2024,6,connerstafford11,JAYLEN WRIGHT,11643,RB,0,Did Not Play,0,2675
2024,6,connerstafford11,KIMANI VIDAL,11647,RB,18.2,Played,19.0,1694
2024,6,connerstafford11,TRAVIS KELCE,1466,TE,0,Did Not Play,0,2711
2024,6,connerstafford11,RAHEEM MOSTERT,2749,RB,0,Did Not Play,0,1056
2024,6,connerstafford11,KENDRICK BOURNE,4454,WR,3.8,Played,34.0,1226
2024,6,connerstafford11,NICK CHUBB,4988,RB,0,Did Not Play,0,1947
2024,6,connerstafford11,TYLER CONKLIN,5133,TE,4.0,Played,46.0,1316
2024,6,connerstafford11,HOLLYWOOD BROWN,5848,WR,0,Did Not Play,0,
2024,6,connerstafford11,JUSTICE HILL,5995,RB,1.7999999999999998,Played,26.0,1562
2024,6,connerstafford11,JONATHAN TAYLOR,6813,RB,0,Did Not Play,0,5503
2024,6,connerstafford11,CLYDE EDWARDS HELAIRE,6820,RB,0,Did Not Play,0,830
2024,6,connerstafford11,CAM AKERS,6938,RB,-0.2,Played,2.0,1299
2024,6,connerstafford11,GABRIEL DAVIS,6943,WR,26.0,Played,43.0,1820
2024,6,connerstafford11,TANK BIGSBY,9225,RB,4.800000000000001,Played,17.0,2951
2024,7,tmjones212,JJ MCCARTHY,11565,QB,0,Did Not Play,0,5493
2024,7,tmjones212,WILL SHIPLEY,11577,RB,3.0,Played,9.0,1759
2024,7,tmjones212,XAVIER WORTHY,11624,WR,7.800000000000001,Played,42.0,4790
2024,7,tmjones212,XAVIER LEGETTE,11626,WR,3.8000000000000003,Played,36.0,2941
2024,7,tmjones212,JUJU SMITH SCHUSTER,4040,WR,0,Played,7.0,1138
2024,7,tmjones212,TUA TAGOVAILOA,6768,QB,0,Did Not Play,0,4240
2024,7,tmjones212,JERRY JEUDY,6783,WR,4.6,Played,80.0,3861
2024,7,tmjones212,COLE KMET,6826,TE,0,Did Not Play,0,2411
2024,7,tmjones212,JUSTIN FIELDS,7591,QB,0,Did Not Play,0,3952
2024,7,tmjones212,KHALIL SHAKIR,8134,WR,20.0,Played,38.0,3726
2024,7,tmjones212,TREYLON BURKS,8135,WR,0,Did Not Play,0,1419
2024,7,tmjones212,CHRISTIAN WATSON,8167,WR,3.0,Played,31.0,2660
2024,7,tmjones212,ZACH CHARBONNET,9753,RB,2.8000000000000003,Played,33.0,3434
2024,7,tmjones212,JORDAN ADDISON,9756,WR,17.200000000000003,Played,51.0,4839
2024,7,tmjones212,KENDRE MILLER,9757,RB,9.399999999999999,Played,20.0,2320
2024,7,BaoDown,DRAKE MAYE,11564,QB,43.2,Played,60.0,6760
2024,7,BaoDown,THEO JOHNSON,11597,TE,0,Played,52.0,2179
2024,7,BaoDown,ROMAN WILSON,11630,WR,0,Did Not Play,0,1982
2024,7,BaoDown,DEANDRE HOPKINS,1426,WR,0.6,Played,44.0,1786
2024,7,BaoDown,KEENAN ALLEN,1479,WR,0,Did Not Play,0,2085
2024,7,BaoDown,DEREK CARR,2028,QB,0,Did Not Play,0,2177
2024,7,BaoDown,MIKE WILLIAMS,4068,WR,4.0,Played,19.0,1388
2024,7,BaoDown,MATTHEW STAFFORD,421,QB,11.0,Played,55.0,3093
2024,7,BaoDown,MASON RUDOLPH,4972,QB,22.1,Played,73.0,1300
2024,7,BaoDown,DALTON SCHULTZ,5001,TE,6.6000000000000005,Played,50.0,2110
2024,7,BaoDown,FOYESADE OLUOKUN,5332,LB,0,Did Not Play,0,
2024,7,BaoDown,JAKOBI MEYERS,5947,WR,0,Did Not Play,0,3209
2024,7,BaoDown,ISAIAH LIKELY,8131,TE,5.4,Played,35.0,3392
2024,7,BaoDown,TY CHANDLER,8230,RB,0.8,Played,11.0,1121
2024,7,BaoDown,JAQUAN BRISKER,8323,DB,0,Did Not Play,0,
2024,7,BaoDown,AARON RODGERS,96,QB,27.6,Played,57.0,1658
2024,7,EBao,TRE TUCKER,10213,WR,12.4,Played,75.0,1847
2024,7,EBao,BO NIX,11563,QB,31.400000000000002,Played,63.0,6532
2024,7,EBao,BLAKE CORUM,11586,RB,2.2,Played,6.0,2785
2024,7,EBao,JALYNN POLK,11619,WR,0,Played,34.0,2066
2024,7,EBao,JERMAINE BURTON,11640,WR,0,Played,3.0,1623
2024,7,EBao,DAK PRESCOTT,3294,QB,0,Did Not Play,0,4711
2024,7,EBao,DEVIN SINGLETARY,6130,RB,5.2,Played,12.0,1627
2024,7,EBao,DARIUS SLAYTON,6149,WR,3.2,Played,58.0,1688
2024,7,EBao,TRAVIS ETIENNE,7543,RB,0,Did Not Play,0,3168
2024,7,EBao,NICO COLLINS,7569,WR,0,Did Not Play,0,6577
2024,7,EBao,JAVONTE WILLIAMS,7588,RB,40.2,Played,41.0,2644
2024,7,EBao,RACHAAD WHITE,8136,RB,43.2,Played,39.0,2786
2024,7,EBao,TYLER GOODSON,8207,RB,16.200000000000003,Played,30.0,1028
2024,7,EBao,JAYLEN WARREN,8228,RB,13.8,Played,35.0,3098
2024,7,Halteclere,MIKE WILSON,10232,WR,8.0,Played,44.0,2196
2024,7,Halteclere,JONATHON BROOKS,11583,RB,0,Did Not Play,0,2902
2024,7,Halteclere,TREY BENSON,11589,RB,0,Played,4.0,3364
2024,7,Halteclere,JALEN MCMILLAN,11618,WR,8.2,Played,49.0,3098
2024,7,Halteclere,ROME ODUNZE,11620,WR,0,Did Not Play,0,5508
2024,7,Halteclere,BRENDEN RICE,11621,WR,0,Played,3.0,1171
2024,7,Halteclere,ISAAC GUERENDO,11651,RB,2.4,Played,5.0,2739
2024,7,Halteclere,DEVAUGHN VELE,11834,WR,5.0,Played,28.0,1633
2024,7,Halteclere,TJ WATT,4070,LB,0,Did Not Play,0,
2024,7,Halteclere,LOGAN WILSON,6880,LB,0,Did Not Play,0,
2024,7,Halteclere,ZACH WILSON,7538,QB,0,Did Not Play,0,1481
2024,7,Halteclere,ELIJAH MOORE,7596,WR,14.200000000000001,Played,54.0,1858
2024,7,Halteclere,JAHAN DOTSON,8119,WR,0,Played,38.0,1685
2024,7,Halteclere,TYJAE SPEARS,9508,RB,0,Did Not Play,0,2872
2024,7,androooooo,CALEB WILLIAMS,11560,QB,0,Did Not Play,0,6758
2024,7,androooooo,AT PERRY,10863,WR,0,Did Not Play,0,980
2024,7,androooooo,MIKE MAYER,9482,TE,0,Did Not Play,0,2264
2024,7,androooooo,CHRIS OLAVE,8144,WR,0,Did Not Play,0,4647
2024,7,androooooo,MARSHAWN LLOYD,11581,RB,0,Did Not Play,0,2379
2024,7,androooooo,ERIC KENDRICKS,2350,LB,0,Did Not Play,0,
2024,7,androooooo,TROY FRANKLIN,11627,WR,15.0,Played,33.0,2430
2024,7,androooooo,RASHID SHAHEED,8676,WR,0,Did Not Play,0,2903
2024,7,androooooo,ANTONIO GIBSON,6945,RB,3.6,Played,10.0,1639
2024,7,androooooo,ANDREI IOSIVAS,10226,WR,0,Played,39.0,2093
2024,7,androooooo,KEATON MITCHELL,9511,RB,0,Did Not Play,0,2041
2024,7,androooooo,MASON TIPTON,11895,WR,15.0,Played,58.0,931
2024,7,androooooo,RICO DOWDLE,7021,RB,0,Did Not Play,0,2297
2024,7,androooooo,JALEN TOLBERT,8117,WR,0,Did Not Play,0,1665
2024,7,androooooo,JOHN METCHIE,8147,WR,0,Played,23.0,1706
2024,7,androooooo,DANDRE SWIFT,6790,RB,0,Did Not Play,0,2855
2024,7,androooooo,TJ HOCKENSON,5844,TE,0,Did Not Play,0,4198
2024,7,androooooo,PIERRE STRONG,8116,RB,4.0,Played,42.0,907
2024,7,androooooo,JACOB COWING,11616,WR,12.0,Played,12.0,1388
2024,7,ShadyCommish88,AIDAN OCONNELL,10866,QB,5.2,Played,14.0,1373
2024,7,ShadyCommish88,MIKE PENIX,11559,QB,1.4000000000000001,Played,7.0,5398
2024,7,ShadyCommish88,JORDAN TRAVIS,11567,QB,0,Did Not Play,0,1085
2024,7,ShadyCommish88,RAY DAVIS,11575,RB,16.400000000000002,Played,13.0,2644
2024,7,ShadyCommish88,BRAELON ALLEN,11576,RB,2.2,Played,5.0,3010
2024,7,ShadyCommish88,ERICK ALL,11592,TE,0,Played,28.0,1717
2024,7,ShadyCommish88,MALIK WASHINGTON,11610,WR,3.8,Played,25.0,1859
2024,7,ShadyCommish88,JALEN COKER,11646,WR,3.0,Played,22.0,2719
2024,7,ShadyCommish88,JOE FLACCO,19,QB,0,Did Not Play,0,1357
2024,7,ShadyCommish88,BRANDIN COOKS,2197,WR,0,Did Not Play,0,1216
2024,7,ShadyCommish88,AUSTIN EKELER,4663,RB,6.0,Played,28.0,1926
2024,7,ShadyCommish88,CEEDEE LAMB,6786,WR,0,Did Not Play,0,7839
2024,7,ShadyCommish88,JEROME FORD,8143,RB,0,Did Not Play,0,2370
2024,7,ShadyCommish88,ISIAH PACHECO,8205,RB,0,Did Not Play,0,3073
2024,7,ShadyCommish88,BRYCE YOUNG,9228,QB,-0.4,Played,3.0,4896
2024,7,ShadyCommish88,TUCKER KRAFT,9484,TE,15.600000000000001,Played,55.0,3374
2024,7,ShadyCommish88,QUENTIN JOHNSTON,9754,WR,0,Did Not Play,0,2771
2024,7,emanueljd3,BRANDON AUBREY,11533,K,0,Did Not Play,0,
2024,7,emanueljd3,AUDRIC ESTIME,11579,RB,1.8000000000000007,Played,6.0,2235
2024,7,emanueljd3,JATAVION SANDERS,11600,TE,18.200000000000003,Played,32.0,2616
2024,7,emanueljd3,AINIAS SMITH,11615,WR,0,Did Not Play,0,821
2024,7,emanueljd3,JAVON BAKER,11645,WR,0,Did Not Play,0,1672
2024,7,emanueljd3,KIRK COUSINS,1166,QB,17.000000000000004,Played,66.0,2265
